Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Trhr2,Grik1,Nrgn,Spr,Prox1,Pthlh,Sst,Pcdhgb2,Dpy19l1,Pax6,Hcrtr1,Pcdha1,Sstr2,Adra1b,Dlk1,Pax2,Dach2,Crhr1,Tfap2b,Calcb,Ctss,Pcdha9,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Pnmt,Esrrg,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sema4d,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Col23a1,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Pdyn,Dnah12,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2787445900089100059,20240503,2038.299683,4269.349579,517.429407,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F5,4,0503_F5_T,12,0,3,0,15,0,6,1,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,5,4,0,2,0,0,1,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,15,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,6,2,1,0,0,0,3,0,0,1,0,1,0,0,1,0,0,1,4,1,0,0,0,2,0,0,1,0,7,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,6
2787445900089100079,20240503,1339.726807,4260.79801,541.1238871,DH_ex_Maf/Cpne4,1.0,excitatory,10.0,female,F5,4,0503_F5_T,7,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,3,0,0,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2787445900090100024,20240503,1109.06665,4450.902948,459.6868286,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F5,4,0503_F5_T,5,0,5,0,5,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900097100194,20240503,2211.581787,6650.739115,653.9166103,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,1,0503_F5_C,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2787445900097100233,20240503,3574.626953,6469.275646,698.8586503,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,1,0503_F5_C,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2787445900097100255,20240503,2542.578857,6458.607119,720.4938124,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,1,0503_F5_C,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900098100223,20240503,2520.152344,6767.18775,695.3929453,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F5,1,0503_F5_C,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2787445900127100019,20240503,2857.826172,4535.09724,749.0197877,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,4,0503_F5_T,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900131100144,20240503,3321.472168,5767.215674,855.7969441,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F5,1,0503_F5_C,8,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,11,0,0,3,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,0,1,0,0,0,1,1,3,3,0,0,0,0,1,0,2
2787445900170100032,20240503,2408.360107,6336.592699,1053.83267,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,1,0503_F5_C,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2787445900207100045,20240503,2204.580811,6272.490409,1336.39564,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,1,0503_F5_C,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2787445900229100131,20240503,1193.085083,2110.092267,1762.326476,DH_in_Cdh3,1.0,inhibitory,10.0,female,F5,2,0503_F5_L,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2787445900252100222,20240503,3130.865479,8553.201654,1781.204927,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,1,0503_F4_C,6,0,2,0,3,0,0,0,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,7,2,2,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,1,1,0,0,1,0,8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,2,0,4,0,1,0,0,0,0,2,0,0,1,0,0,0,0
2787445900253100203,20240503,968.0922852,8720.490502,1750.668446,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,1,0503_F4_C,3,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2787445900253100301,20240503,1505.346558,8829.594442,1817.580088,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F4,1,0503_F4_C,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2787445900266200023,20240503,2429.007813,2139.317108,1881.155548,DH_in_Klhl14,1.0,inhibitory,10.0,female,F5,2,0503_F5_L,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2787445900286100069,20240503,1864.626709,7567.906037,1896.584242,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,1,0503_F4_C,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2787445900289100044,20240503,809.3441772,8530.394184,1880.124681,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,1,0503_F4_C,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900352100165,20240503,1140.029419,5513.163615,2679.045307,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,4,0503_F4_T,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900387100239,20240503,1709.359619,4757.901403,2968.859628,DH_in_Cdh3,1.0,inhibitory,10.0,female,F4,4,0503_F4_T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900389100097,20240503,2423.581055,5388.354294,2784.637425,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F4,4,0503_F4_T,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2787445900390100041,20240503,1811.411133,5572.747514,2713.549636,DH_ex_Maf/Cpne4,1.0,excitatory,10.0,female,F4,4,0503_F4_T,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2787445900426100072,20240503,4163.194824,5384.588353,3059.765875,DH_in_Klhl14,1.0,inhibitory,10.0,female,F4,4,0503_F4_T,0,0,0,0,3,1,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1
2787445900545100298,20240503,1364.47876,7684.799245,4048.817463,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F3,1,0503_F3_C,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2787445900549100170,20240503,1217.535767,8739.699515,3917.815169,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,1,0503_F3_C,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2787445900549100176,20240503,1020.047791,8736.404008,3928.313292,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,1,0503_F3_C,2,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2787445900550100256,20240503,2400.717285,9030.901149,4038.757446,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,1,0503_F3_C,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,1,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,3,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3,3,0,0,1,0,0,0,1
2787445900583100016,20240503,5260.436523,7816.303641,4108.644249,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F3,1,0503_F3_C,2,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,13,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,3,0,0,0,2,0,0,0,1,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2787445900584100130,20240503,2116.357178,8120.332014,4292.624079,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,1,0503_F3_C,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0,2,0,0,0,1,1,7,2,0,0,0,0,0,0,1
2787445900681100123,20240503,2732.253906,4275.393497,5027.134354,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F3,2,0503_F3_L,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900681100170,20240503,3496.442871,4200.792321,5079.042842,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F3,2,0503_F3_L,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2787445900682100104,20240503,4738.178223,4446.250939,5045.920495,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,female,F3,2,0503_F3_L,2,0,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2787445900686100188,20240503,2507.700439,5671.407676,5161.464372,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900725100116,20240503,604.6283569,6344.361647,5372.308611,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0503_F3_T,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900726100268,20240503,1729.073975,6549.983547,5485.391794,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0503_F3_T,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2787445900726100281,20240503,2094.181641,6582.378282,5491.526009,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0503_F3_T,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,2,2,0,0,0
2787445900804100154,20240503,2113.991211,7794.897009,5973.031486,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,1,0503_M5_C,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2787445900807100023,20240503,710.9925537,8616.135861,5818.170271,DH_in_Klhl14,1.0,inhibitory,10.0,male,M5,1,0503_M5_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900821100145,20240503,3232.997803,2072.139289,6318.947721,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,3,0503_F3_S,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2787445900859100202,20240503,3370.368164,2453.578362,6547.243121,DH_in_Klhl14,1.0,inhibitory,10.0,female,F3,3,0503_F3_S,0,0,1,0,7,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,6,0,0,0,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1
