Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Cck,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Grik1,Nrgn,Chrna6,Spr,Prox1,Cyp27a1,Sst,Pcdhgb2,Dpy19l1,Nmu,Hcrtr1,Pcdha1,Agtr1b,Sstr2,Adra1b,Dlk1,Pax2,Crhr1,Drd1,Calcb,Ctss,Pcdha9,Htr1d,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Esrrg,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sema4d,Ghsr,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2787889600313100066,20240503,756.2965698,9336.514995,8033.586124,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,2,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600314100176,20240503,1805.194336,9736.535761,8193.04068,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2787889600315100102,20240503,4180.151367,10033.6806,8121.893427,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,6,0,7,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,11,0,1,0,0,36,0,0,0,0,0,0,2,0,1,0,0,15,0,0,5,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,7,1,0,0,0,0,2,0,0,1,9,0,2,0,0,1,0,0,0,1,4,0,8,0,0,0,0,1,3,3,0,0,0,0,0,0,0
2787889600349100026,20240503,3017.669678,9431.940312,8272.837386,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,3,0,2,0,1,0,0,4,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,9,0,0,0,0,0,1,3,0,0,0,0,8,1,0,5,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,2,4,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1
2787889600349100073,20240503,3572.982666,9323.351883,8336.553633,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,3,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,3,1,1,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,1,12,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2787889600349100087,20240503,3375.332031,9354.268913,8370.072946,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,3,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,2,2,1,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,1,0,4,0,0,2,0,10,1,1,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,2,1,3,0,0,0,0,0,2,2,0,2,0,0,0,0,1
2787889600410100233,20240503,2440.791992,6289.153956,9006.456259,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,2,0503_M4_L,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2787889600443100146,20240503,1233.411377,5501.511386,9266.352798,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,2,0503_M4_L,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600450100193,20240503,966.656189,7368.852948,9254.099073,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,4,0503_M4_T,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2795103300119100107,20240610,3609.913818,4133.780253,838.8677085,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,4,0610_M4_T,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2795103300120100163,20240610,2566.944336,4408.878223,900.7605943,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,4,0610_M4_T,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0
2795103300154100196,20240610,2940.789551,4196.466677,1221.859704,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,4,0610_M4_T,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2795103300179100159,20240610,1618.23291,1362.120817,1463.486048,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0610_M4_C,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300232100046,20240610,1609.114746,6517.855672,1607.792567,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,2,0610_M4_L,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2795103300331100139,20240610,3592.475342,4855.707148,2560.974046,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0610_M5_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2795103300331100331,20240610,3024.094482,4711.641,2698.215708,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0610_M5_T,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795103300345100187,20240610,3732.264893,8810.117536,2587.119746,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,3,0610_M5_S,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300346100275,20240610,4058.956299,8886.729063,2666.315463,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,3,0610_M5_S,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2795103300366100183,20240610,2036.827515,4690.588517,2878.269279,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0610_M5_T,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2795584800087100056,20240610,2326.314941,4469.011699,4369.467078,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,4,0610_F3_T,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2795584800089100218,20240610,2430.032959,4786.765132,4536.942713,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,4,0610_F3_T,0,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2795584800101100220,20240610,3024.751221,8157.587627,4523.893209,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,3,0610_F3_S,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795584800137100183,20240610,1039.36145,8318.65416,4760.441813,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,3,0610_F3_S,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2795584800139100108,20240610,3900.852539,8774.023221,4733.776173,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,3,0610_F3_S,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2795584800353100089,20240610,2084.587158,8308.923451,6404.588119,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,3,0610_F4_S,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
2795584800412100210,20240610,1876.014893,4729.767795,7014.731042,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,4,0610_F4_T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,2,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2795584800412100226,20240610,3298.948242,4747.277583,7029.302694,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,4,0610_F4_T,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2795584800420100064,20240610,2254.449463,6776.463783,6885.785603,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,2,0610_F4_L,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2795584800447100229,20240610,3465.27417,4270.887731,7341.326678,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,4,0610_F4_T,0,1,0,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,1,1,0,0,0,0,1,9,2,0,1,0,0,3,0,0,0,0,0,0,1,0,5,0,0,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795903600033100179,20240613,1570.491089,2039.681035,4284.111662,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,3,0613_M5_S,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795903600320100046,20240613,1757.693604,2428.512478,7141.752591,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,2,0613_M4_L,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2795903600322100055,20240613,424.4289246,2949.03104,7158.399394,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,2,0613_M4_L,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795903600590100281,20240613,2509.805176,5003.253407,10159.93358,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0613_M4_C,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2795903600616100081,20240613,2410.846924,5056.095101,10300.61042,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0613_M4_C,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2795903600668100212,20240613,4016.865234,5218.981691,10957.32949,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0613_M4_C,0,2,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,10,0,1,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
2796212800111100134,20240613,2207.996826,6855.776692,922.9936395,MV_in_Gabra1,4.0,inhibitory,16.0,female,F5,3,0613_F5_S,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2796212800264100058,20240613,1922.964844,5029.173111,2153.037467,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,3,0613_F4_S,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2796212800397100047,20240613,3460.294678,6236.26588,3291.352229,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,2,0613_F4_L,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2796212800429100202,20240613,1613.084595,6353.835004,3692.099571,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,2,0613_F4_L,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2796212800429100306,20240613,2796.736816,6428.088039,3799.041737,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,2,0613_F4_L,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1
2796212800585100200,20240613,5079.610352,5199.374569,5123.725749,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,2,0613_F3_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,1,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
