Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Adcyap1r1,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Grik1,Nrgn,Spr,Prox1,Sst,Pcdhgb2,Dpy19l1,Pax6,Sstr2,Dlk1,Pax2,Crhr1,Ctss,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Penk,Rorb,Esrrg,Sema6c,Pcdha7,Pvalb,Sema4d,Pcdhgb5,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,P2rx7,Adra2a,Pcdhga8,Pcdhga9,Col23a1,Gabra1,Gabrq,Adamts2,Sema5b,Pcdha11,Pdyn,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Tnr,Pts,Pcdhga6,Sstr3,Grid1,Grik5,Plxnb1,Calb1,Npas4,Fosb,Grik3,Zfhx3,Chrm4,Pkd2l1,Chrna7
2796212800700100071,20240613,2160.044434,10505.70435,5838.948772,DH_in_Pdyn,1.0,inhibitory,2.0,female,F5,1,0613_F5_C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212800715100166,20240613,3713.226318,5747.616032,6318.414241,DH_ex_Gpr83,1.0,excitatory,2.0,female,F3,4,0613_F3_T,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,17,0,0,0,1,0,3,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2796212800759100078,20240613,1713.911743,9286.21676,6388.368587,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,1,0613_F4_C,0,0,0,0,1,0,0,0,1,2,0,0,8,0,0,0,6,11,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0
2796212800849100228,20240613,2390.839355,7515.273321,7366.696102,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0613_F3_C,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2796212800882100229,20240613,486.4364929,7611.642213,7629.716209,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0613_F3_C,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2796212800882100349,20240613,1847.806885,7860.877092,7719.265074,DH_ex_Grpr,1.0,excitatory,2.0,female,F3,1,0613_F3_C,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
2796212800889100012,20240613,3471.827637,9751.04522,7470.562144,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,1,0613_F4_C,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
2796212800890100052,20240613,2042.759644,9891.304025,7553.763644,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0613_F4_C,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2796212800890100148,20240613,3789.536133,9991.220066,7657.081656,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0613_F4_C,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,5,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2
2796212800922100128,20240613,1430.657349,10083.0499,7839.259587,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0613_F4_C,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2796212800922100150,20240613,1400.595337,10100.03507,7864.02981,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,1,0613_F4_C,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2796212800980100160,20240613,678.6287231,8316.063453,8428.856747,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0613_F3_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2796212801012100064,20240613,1194.72583,8375.895069,8623.357521,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0613_F3_C,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212801012100167,20240613,3757.724365,8312.812919,8729.003643,DH_ex_Gpr83,1.0,excitatory,2.0,female,F3,1,0613_F3_C,1,1,1,3,1,0,0,1,3,0,2,0,3,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1
2945606900000001412,20240328,1107.567505,619.9992771,5025.819516,DH_in_Pdyn,1.0,inhibitory,2.0,female,F1,1,0328_F1_C,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2945606900000007957,20240328,1905.219727,1067.558452,6164.990322,DH_in_Pdyn,1.0,inhibitory,2.0,female,F1,1,0328_F1_C,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2945606900000014513,20240328,2410.449707,2573.924541,7054.523019,DH_ex_Grpr,1.0,excitatory,2.0,female,F1,4,0328_F1_T,0,1,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,7,1,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0
2945606900000016660,20240328,1731.937622,2751.923218,7316.572452,DH_ex_Gpr83,1.0,excitatory,2.0,female,F1,4,0328_F1_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2946331700000010921,20240415,3044.318604,10150.20645,2067.54553,DH_in_Pdyn,1.0,inhibitory,2.0,female,F2,4,0415_F2_T,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,5,0,1,0,0,1,0,0,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,5,0,0,0,0,2,1,0,0,0
2946331700000012811,20240415,1919.430664,10278.63144,2462.731364,DH_in_Pdyn,1.0,inhibitory,2.0,female,F2,4,0415_F2_T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
