Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Mc2r,Pomc,Htr4,Trhr2,Grik1,Nrgn,Chrna6,Spr,Npb,Prox1,Pthlh,Cyp27a1,Sst,Mc5r,Pcdhgb2,Dpy19l1,Nmu,Pax6,Hcrtr1,Apela,Pcdha1,Agtr1b,Sstr2,Adra1b,Ghrl,Htr3b,Adora2b,Dlk1,Pax2,Crhr1,Drd1,Tfap2b,Calcb,Ctss,Pcdha9,Htr1d,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Chrne,Rorb,Fev,Esrrg,Aif1,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sim1,Sema4d,Ghsr,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Chrna2,Pcdhb18,Farp2,Rnf220,Pcdhga12,Dbh,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Foxp2,Npy4r,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Hrh2,P2rx6,Sema5b,Pcdha11,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Pcdhb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Cfap43,Grid1,Tac4,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2787445900224100201,20240503,3093.158447,679.8407904,1837.359399,MV_in_Esrrb,4.0,inhibitory,14.0,female,F5,3,0503_F5_S,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900261100124,20240503,3200.26001,633.1038734,2016.387152,MV_ex_Syt2,4.0,excitatory,14.0,female,F5,3,0503_F5_S,0,1,0,0,0,0,7,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,2,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2787445900285100229,20240503,6088.516113,7342.251248,2055.849599,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,1,23,0,2,1,0,16,0,2,2,0,14,0,1,1,0,1,0,0,2,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,24,0,19,0,1,0,1,2,1,0,1,0,1,0,12,1,5,1,0,0,5,0,0,0,1,0,0,0,0,4,1,0,0,1,26,2,0,1,0,10,1,5,0,1,1,0,0,3,1,0,0,9,1,0,1,1,2,3,0,0,2,0,4,0,2,1,0,0,2,0,1,0,6,5,0,2,0,0,4,0,0,0,1,1,10,0,11,0,0,0,0,1,1,7,0,2,0,0,0,0,13
2787445900285100271,20240503,779.0180664,7322.951104,2104.392183,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900300100056,20240503,2552.118408,1122.850949,2208.067072,MV_ex_Syt2,4.0,excitatory,14.0,female,F5,3,0503_F5_S,0,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0
2787445900324100115,20240503,741.6013184,7855.241977,2235.283319,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2787445900325100218,20240503,5042.655273,8092.61084,2347.06934,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,76,0,1,0,0,34,0,1,2,0,19,0,0,2,0,0,0,0,8,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,9,1,19,1,3,0,1,2,2,0,3,0,0,0,43,0,7,2,0,0,42,0,0,0,1,0,0,1,1,1,0,0,1,4,21,0,0,0,0,18,3,1,0,0,0,0,1,1,0,6,3,5,0,0,1,2,1,0,0,0,3,0,3,0,3,2,1,0,4,0,0,0,1,4,1,6,0,3,9,2,2,0,0,0,8,0,18,0,0,0,0,0,0,6,0,2,0,0,1,0,30
2787445900360100160,20240503,3376.103027,7734.424579,2622.94158,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,31,0,0,0,0,15,0,2,0,2,5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,1,0,1,1,0,4,0,1,0,0,0,1,7,0,16,0,0,1,1,0,1,0,1,0,1,0,36,0,6,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,7,19,2,1,0,5,9,1,0,0,0,0,0,0,0,0,0,0,15,0,4,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,6,2,1,0,0,0,5,0,12,1,0,0,0,1,1,4,0,1,0,0,0,0,5
2787445900361100208,20240503,174.7628937,8074.407967,2596.962084,MV_in_Esrrb,4.0,inhibitory,14.0,female,F4,1,0503_F4_C,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900361100230,20240503,2807.963623,7853.801732,2612.396577,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,3,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,1,11,0,0,0,9,0,0,3,0,0,0,0,0,1,0,1,0,4,0,0,0,0,3,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,1,4,0,0,1,0,0,0,3,0,0,0,0,2,0,6
2787445900397100033,20240503,537.1617432,7744.83449,2714.934274,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1
2787445900397100042,20240503,699.3891602,7761.62729,2727.957612,MV_in_Esrrb,4.0,inhibitory,14.0,female,F4,1,0503_F4_C,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900397100159,20240503,4158.295898,7594.254699,2884.389896,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,1,0503_F4_C,0,12,0,0,5,0,14,0,2,2,3,17,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,5,0,6,0,4,0,0,2,0,0,0,1,0,0,8,0,2,2,2,0,8,0,1,0,1,0,0,0,0,0,1,0,0,3,27,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,7,0,0,2,0,0,4,0,9,0,0,1,3,1,6,5,34,0,2,0,0,0,4
2787445900400100117,20240503,4316.199707,8632.654651,2837.61327,MV_in_Esrrb,4.0,inhibitory,14.0,female,F4,1,0503_F4_C,0,8,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,1,0,1,0,0,0,0,0,16,1,0,0,7,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2787445900426100101,20240503,2676.655273,5427.782153,3091.280061,MV_in_Esrrb,4.0,inhibitory,14.0,female,F4,4,0503_F4_T,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2787445900462100026,20240503,5058.492676,5126.48649,3284.206397,MV_ex_Syt2,4.0,excitatory,14.0,female,F4,4,0503_F4_T,0,2,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,12,0,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,0,14,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0
2787445900499100028,20240503,2288.620117,5149.26194,3556.68301,MV_in_Esrrb,4.0,inhibitory,14.0,female,F4,4,0503_F4_T,0,4,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,7,0,0,0,0,2,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2787445900586100089,20240503,4479.09668,8745.202494,4226.427713,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,33,1,6,0,0,11,1,2,2,0,12,0,0,0,0,1,0,0,3,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,2,0,0,15,3,7,0,0,0,5,3,4,1,1,0,0,0,16,0,3,0,0,0,16,0,1,1,0,0,0,1,0,1,0,0,0,2,17,0,0,2,0,11,0,1,0,1,1,0,0,1,1,0,0,3,0,0,1,3,7,4,1,0,0,0,2,0,5,2,0,0,0,0,1,0,3,11,0,3,0,0,7,0,1,5,2,0,9,0,14,0,1,0,2,2,4,6,0,1,1,0,0,0,3
2787445900586100104,20240503,2108.76416,8845.238248,4243.78886,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2787445900622100096,20240503,1009.391602,8467.706893,4485.000184,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,19,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1
2787445900622100118,20240503,3714.918701,8364.890402,4510.521034,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,12,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,1,0,12,0,1,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0
2787445900658100057,20240503,2954.171387,8098.461719,4713.340893,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,1,0,1,0,5,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2787445900659100056,20240503,2191.534424,8392.535838,4712.933234,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,9,0,0,0,0,1,2,1,0,0,0,0,0,0,1
2787445900693100023,20240503,3052.358643,7647.232805,4954.263207,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,1,0503_F3_C,0,9,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,1,6,3,0,1,0,0,0,1
2787445900751100126,20240503,2885.068359,3193.882255,5777.178922,MV_in_Esrrb,4.0,inhibitory,14.0,female,F3,2,0503_F3_L,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900858100097,20240503,3243.205566,2137.433213,6440.455573,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,3,0503_F3_S,0,5,0,3,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2787445900860100091,20240503,809.300354,2691.385179,6454.724965,MV_ex_Syt2,4.0,excitatory,14.0,female,F3,3,0503_F3_S,0,2,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600056100092,20240503,2324.200928,7841.375727,6103.233119,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,4,0,1,0,0,3,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1
2787889600057100160,20240503,3173.810059,8205.695993,6227.727089,MV_in_Esrrb,4.0,inhibitory,14.0,male,M5,1,0503_M5_C,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2787889600059100183,20240503,3565.468018,8767.772017,6262.857429,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,7,1,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,29,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,4,0,2,0,0,0,1,0,0,3,0,1,0,0,0,0,0
2787889600060100044,20240503,3336.115234,8921.714761,6079.225478,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,14,1,2,0,0,3,0,0,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,1,1,17,0,0,0,1,2,1,3,0,1,1,0,0,0,2,0,0,0,0,3,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0,4,0,1,0,2,0,5,0,7,0,0,0,1,1,0,2,0,2,0,0,0,0,0
2787889600092100123,20240503,4151.868164,8062.731472,6425.448616,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,5,0,2,0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,1,0,12,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2787889600093100257,20240503,3274.242676,8290.773083,6509.178743,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,1,0,0,1,0,5,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1
2787889600094100218,20240503,3012.885986,8416.770884,6479.175917,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,9,0,0,0,0,11,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,1,1,0,0,0,0,7,0,1,0,0,0,20,0,1,0,0,2,2,0,0,0,0,0,0,3,6,0,0,0,2,5,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2,3,0,3,0,0,1,0,1
2787889600129100147,20240503,2645.35376,8103.725466,6730.345577,MV_ex_Syt2,4.0,excitatory,14.0,male,M5,1,0503_M5_C,0,3,0,0,0,1,4,0,0,0,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,1,0,0,0,3,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0
